rating,rating_raw,date,content
3.5,★★★½,2016-03-05,"★★★½
Watched by Klep 05 Mar 2016
Well-animated and thoroughly engaging. It serves as a solid racism allegory for kids, and I particularly appreciate how it highlights the ability of a demagogue to exploit racial tensions to further his/her own aims. Digging too deeply reveals flaws in the allegory, but I'm not sure it's important for it to be flawless for its target demographic to learn something. It does have a more serious flaw, in that the writers seem to hit a wall about two thirds of the way through the film, and requires a development to come out of nowhere in order to get it moving forwards again.
1 like"
4.5,★★★★½,2016-03-10,"★★★★½ Watched by Ashley B 10 Mar 2016
This movie was pretty awesome. Just as much - maybe even more so - for the adults as the kids, the story was great, the jokes and references were on point... Such a great film, adorable and highly recommended.
1 like"
4,★★★★,2016-03-10,"★★★★ Watched by aya 🍉 10 Mar 2016
so cute!!! I loved it
1 like"
5,★★★★★,2016-03-10,"★★★★★
Watched by Solid_Snake 10 Mar 2016
This review may contain spoilers. I can handle the truth.
No likes yet"
5,★★★★★,2016-03-10,"★★★★★
Watched by JackBenner98 10 Mar 2016
With this and Kung Fu Panda 3, 2016 has been a fantastic year of animation so far. Zootopia is an absolutely delightful family film with outstanding animation, great voice acting, surprisingly emotional themes about discrimination and all around put a big smile on my face after I've left the theater. Finding Dory has big shoes to fill for Best Animated Film of 2016.
3 likes"
5,★★★★★,2016-03-10,"★★★★★
Watched by Jacob Martin (formally known as The Movie King) 10 Mar 2016
I'm at a loss of words right now at how unbelievably amazing Zootopia is! It's another strong level of quality in Disney Animation, with all the ingredients that make these movies stand the test of time, with memorable characters, a strong set-up, and an unforgettable moral. I honestly think this is better than Frozen. It's that amazing.
Set in anthropomorphic universe where animals of prey and predator coexist in peace and harmony, Judy Hopps the bunny wants to be the… more
22 likes"
4.5,★★★★½,2016-03-09,"★★★★½
Watched by timkujawa 09 Mar 2016
This review may contain spoilers. I can handle the truth.
No likes yet"
4,★★★★,2016-03-11T05:45:18.530Z,"★★★★ Added by tj castrataro 11 Mar 2016
Really intense for a kids movie, good twist and turns
No likes yet"
4,★★★★,2016-03-10,"★★★★ Watched by koya 10 Mar 2016
ZOOTOPIA surprises. I expected a moving drama about the extraordinary lives of ordinary folks. Instead, I got a dark police procedural that says a lot of progressive things about prejudice. The politics really *are* centerpiece here, with every other scene recalling contemporary discussions about race, crime, poverty, and even biology. You can't overstate how unusual this is; the last mainstream animation to be so patently political was 1973's ROBIN HOOD.
Elsewhere, the film has less to show off. It tickles… more
2 likes"
4,★★★★,2016-03-11T07:45:27.025Z,"★★★★
Added by Jacob Padilla 11 Mar 2016
I thought it would be really bad, but I thought it was pretty good. The world was fun, and it was a good message.
1 like"
4,★★★★,2016-03-10,"★★★★
Watched by Ian Sandwell 10 Mar 2016
Zootropolis is an absolute dream, hilariously inventive and delivering a touching, relevant message. Along with numerous delightful sight gags (so many, you'd need several viewings to get them all), it also boasts some genius meta-gags at Disney's expense.
1 like"
3.5,★★★½,2016-03-11,"★★★½
Watched by Kishan 11 Mar 2016
It's a great idea for a movie. Its execution is brilliant. Its world building is brilliant. Its storytelling and humour is above average...but at times the ""social commentary"" that everyone's praising this film for felt too in-your-face and at times rubbed me the wrong way. Sure, I can understand the messages, but I would appreciate it if I as an audience wasn't treated like a ""predator,"" to speak to parlance of the film, and had to have these messages rammed… more
2 likes"
3.5,★★★½,2016-03-10,"★★★½
Watched by Andrew Cochran 10 Mar 2016
Although Devin Faraci's review oversimplifies some aspects of the film and overemphasizes others, I, for the most part, agree with his assessment: ZOOTOPIA bites off a bit more than it can chew, metaphorically and allegorically, but that doesn't take away from the fact that it's a) visually intriguing, b) filled with interesting characters, and c) a fun cop movie that is almost certainly lost on children.
Of note: I never thought I'd be agreeing to such a large extent with Mr Faraci.
No likes yet"
4.5,★★★★½,2016-03-06,"★★★★½
Watched by Stevie Dubz 06 Mar 2016
Never thought Id watch a Disney film and have the thought ""Is this an allegory for the CIA and the Crack Epidemic?"", but alas, here we are.
One of the smartest Disney films in years, it handles its subject matter deftly and in an easily digestible way for kids and adults alike. Socially relevant to the past and present, I feel like this film officially christens this Second Disney Renaissance. They're on a hot streak and I look forward to what's to come.
Also Id love any Disney movie that devotes an entire scene to a series of Breaking Bad references.
1 like"
4,★★★★,2016-03-10,"★★★★ Watched by oddjob323 10 Mar 2016
I enjoyed Zootopia. Its a fun adventure with mature themes and stunning animation. The characters are multi-dimensional, which really helps the themes of the film come across. I loved that it runs counter to the typical ""be yourself"" story that a lot of animated movies adhere to (including the same studio's Wreck-it-Ralph). Some of the commentary was overt, but its understandable for a film meant for kids.
No likes yet"
4.5,★★★★½,2016-03-11,"★★★★½
Watched by Alvin Cabalquinto 11 Mar 2016
A pleasant surprise of a cop film capered in animation. Digging the whole race and stereotypes issue in the Disney way of things.
1 like"
4.5,★★★★½,2016-03-04,"★★★★½ Watched by Kyle Schroeder 04 Mar 2016
Zootopia (2016)
PG | 108 min | Animation, Action, Adventure
""In a city of anthropomorphic animals, a fugitive con artist fox and a rookie bunny cop must work together to uncover a conspiracy.""
A timely message for people of all ages mixed in with a fun keeps you think tale, Disney animation studios provides another satisfying film. Zootopia is brightly animated with the wit and humor you come to expect with Disney's writers are on top of their game.
They… more
1 like"
3,★★★,2016-03-10,"★★★ Watched by Robby Beck 10 Mar 2016
Given none of the advertisements had be excited for this at all, I was surprised at how often I was entertained by Zootopia. Though I can't really call it an unmitigated success, while I know being allegorical is the purpose of this movie a little of those ""this is like real life with animals, right?"" moments go a long way and I feel they doubled down on that too much. It's a personal bias I suppose, but a lot of… more
No likes yet"
4.5,★★★★½,2016-03-11T17:10:13.498Z,"★★★★½
Added by Raven1001 12 Mar 2016
es una excelente película..... lleva varias expectativas, buena historia y efectos animados.
No likes yet"
2,★★,2016-03-06,"★★ Watched by seasondays 06 Mar 2016
a good idea that they were too lazy to explore with the complexity and the depth it needs.
No likes yet"
3.5,★★★½,2016-03-10,"★★★½ Watched by NinjaDomoEsq 10 Mar 2016
The first half of the film is incredibly clever. I couldn't help but bask in how cute it is and how fun and interesting all of the concepts and ideas are. The second half of the film is nothing special and that is what is the real disappointment.
No likes yet"
4,★★★★,2016-03-10,"★★★★ Watched by Joel Williams 10 Mar 2016
Beautifully created animated film that will please adults and older kids. I had many laugh-out-loud moments. At times a bit heavy-handed with 'anyone can do anything'...but not to the point of distraction.
Think twice before taking young kids...there are a few scary scenes.
No likes yet"
3.5,★★★½,2016-03-08,"★★★½
Watched by Matt Greene 08 Mar 2016
Disney’s most recent Animated Classic Zootopia is already a giant hit, critically and financially. Its mixture of broad humor, undeniable spirit, and timely / timeless themes of inclusivity and acceptance make it easy to see why. Is Zootopia’s message a bit on-the-nose? Oh, yeah. (What’s the exaggerated version of that term? IN –the nose? FROM-the-nose? The-nose-itself?). At times that insistence to wear its thoughts on its sleeve can be distracting. However, this is morally-upstanding entertainment made for children, and if… more
No likes yet"
3.5,★★★½,2016-03-11,"★★★½ Watched by Lou Vezina 11 Mar 2016
TBH, I liked this film, but didn't love it as everyone else did. It isn't going to be the next Lion King or Beauty and the Beast, but the brilliant adult themes and jokes, excellent voice acting and enough heart certainly makes Zootopia a very fun and enjoyable ride of a film.
1 like"
4.5,★★★★½,2016-03-09,"★★★★½
Watched by Angela Davis 09 Mar 2016
Anthropomorphic animals living together in harmony in a society similar to humans'. Raise your hand if you've heard that one before. Now, raise your hand if you expected important social commentary about racism and intolerance against other people in your own society. Anyone? Anyone? Bueller? I did not think so. ""Zootopia"" is a very welcoming surprise from Disney as it arguably beats its most recent competition (""Frozen,"" ""Big Hero 6,"" and ""Wreck-It Ralph"") in quality due to memorable characters, engaging… more
No likes yet"
4.5,★★★★½,2016-03-11,"★★★★½
Watched by Noah Mulder 11 Mar 2016
""Zootopia"" is fantastic. It's clever, engaging, relevant, layered, thought-provoking, well-voiced, superbly animated, hilarious, well-written, emotional, and the best animated movie I've seen since ""The LEGO Movie"" 2 years ago.
If I have to say one negative thing about it, it's that things can get predictable at times, especially towards the end. Don't let that dissuade you though. This is still a fantastic movie that's perfect for everyone. Now, go see it.
5 likes"
4.5,★★★★½,2016-03-08,"★★★★½
Watched by Christian Alec 08 Mar 2016
I think it was back during the dark days of Frozen , I had said it was the best thing Disney did in a while... Okay I know I screwed up there and now we're stuck with the snowman for the rest of our lives.
Zootopia is just so damn good. I didn't even think much about it since last year when the teaser trailer came out. I had no interest. Thank god I saw it. It's no Lion King… more
7 likes"
3,★★★,2016-03-11,"★★★ Watched by Julian 11 Mar 2016
Funny and it teaches you a lot about racism and sexism in different forms.
No likes yet"
4.5,★★★★½,2016-03-11,"★★★★½
Watched by Christopher Lein 11 Mar 2016
Very impressed. Zootopia rides the line straight down the middle between kid and adult appreciation. With plenty of humor and parody to go around, Zootopia manages a pretty steady laugh stream throughout while also managing to keep up a fairly engaging plot (especially for a Disney movie). Plus, the movie is equal parts buddy cop and noir movie, an interesting pairing that surprisingly works in this context. Additionally, Zootopia packs some punch with some beautifully interwoven narrative on racial and… more
1 like"
4.5,★★★★½,2016-03-11,"★★★★½
Watched by Paul Moga 11 Mar 2016
In a city called Zootpia where animals walk, talk, dress, and act like humans there is a young rabbit, Judy Hopps, who wants nothing else than to be a police officer. After a lot of hard work in the academy Judy gets her dream job in the police department in Zootopia only to find that she isn't wanted there. In order to prove herself she teams up with a sly fox, Nick Wilde, and together they investigate the case of… more
2 likes"
2,★★,2016-03-08,"★★ Watched by Sam Erazm 08 Mar 2016
Morally irresponsible.
1 like"
5,★★★★★,2016-03-12T01:30:58.849Z,"★★★★★
Added by Knox Gray 12 Mar 2016
For all intents and purposes this is a great Disney film. A great message , terrific world building, and one of the most shameless song plug ins ever.
No likes yet"
5,★★★★★,2016-03-11,"★★★★★
Watched by Jacob Dickens 11 Mar 2016
I was completely swept into the world of Zootopia and I did not want to get off the ride. The world was so rich and well thought out and I loved the characters! Along with Inside Out and Wreck It Ralph, this may well be one of, if not the best Disney film of recent memory.
1 like"
4,★★★★,2016-03-11,"★★★★ Watched by Dignified 11 Mar 2016
I have this theory that Zootopia is based off the conspiracy that Bush caused 9/11.
No likes yet"
4.5,★★★★½,2016-03-11,"★★★★½ Watched by thejoyfulreader 11 Mar 2016
Feminist, fabulous, and funny. Loved its intersectional messages and hilarious insider references (to Breaking Bad as well!).
1 like"
1,★,2016-03-04,"★ Watched by praxis926 04 Mar 2016
Inappropriate themes.
No likes yet"
3,★★★,2016-03-11,"★★★
Watched by Christopher Luciano 11 Mar 2016
This review may contain spoilers. I can handle the truth.
1 like"
5,★★★★★,2016-03-11,"★★★★★
Rewatched by pearlcaddy 11 Mar 2016
#TeamJuck
That's a terrible name.
Nudy? No, no, clearly not Nudy.
Wopps? Hilde? Nicarrots? Bunnick?
Bunnick. I am #TeamBunnick.
1 like"
4.5,★★★★½,2016-03-11,"★★★★½
Watched by Michael King 11 Mar 2016
This is French Connection meets Taxi with a slight stop at a Quarantine type horror movie done by Walt Disney (Feature) Animation. On paper it may sound like a weird combo but, but Zootopia is able to make it work. It is a much more light-hearted movie than the last two Disney Animated movies (Frozen and Big Hero 6.) Zootopia is a great action comedy cop-drama and I dare say is more for adults with these in-jokes than the kids. For where this movie ranks, it is nearly as good as Big Hero 6 but is better than Frozen.
No likes yet"
4.5,★★★★½,2016-03-10,"★★★★½
Watched by 🌿 paj ✨️ 10 Mar 2016
I absolutely ADORED this film.
First of all, bunnies are my weakness. I have on many an occasion wept over how much I appreciate their fuzzy, bouncy existence.
Second of all, I love Ginnifer Goodwin. She's the kind of woman you look at and suspect she smells like flowers and sunshine, and that small woodland creatures regularly clean her house. Her being the voice of a small, adorable police rabbit was already more than my heart could bear.
And lastly,… more
1 like"
4,★★★★,2016-03-11,"★★★★
Watched by Mark T 11 Mar 2016
There's a little too much going on in Zootopia for it to have the thematic weight it's clearly aiming for and it relies too much on cheap gags at times, but with world-building this intricate and a set of characters this charming, it's pretty hard not to enjoy it. And despite the reception it has received concerning its thematic focus toward racism and sexism, a lot of why this film works is actually because of the good ol' class conflict,… more
17 likes"
4.5,★★★★½,2016-03-11,"★★★★½ Watched by SheepishlySarah 11 Mar 2016
Such an enjoyable film! The only part I didn't really like was the sloth bit
No likes yet"
5,★★★★★,2016-03-11,"★★★★★
Watched by Little Dead Cowboy 11 Mar 2016
Very cute. Like Rango and Roger Rabbit (I literally can't think of another example) this is a clever family/film noir mystery that doesn't rely on low brow kid comedy to be clever and entertaining. 🐰🐺
No likes yet"
5,★★★★★,2016-03-11,"★★★★★
Watched by Tori H 11 Mar 2016
I LOVED IT. SO MUCH. I JUST WISH IT WAS LONGER BUT IT WAS PERFECT.
3 likes"
4,★★★★,2016-03-11,"★★★★
Watched by sav 11 Mar 2016
Zootopia is basically a world where human never existed, and animals evolved from the predator-prey world to a civilized society where everyone lives in a cohesive environment. It follows the protagonist Judy, a bunny from a small town who wants to be the first rabbit to become a cop. Even though everyone tells her she won't make it, she eventually go to Zootopia, and teams up with a sly fox Nick to help solve a case in just 48 hours.… more
6 likes"
4,★★★★,2016-03-11,"★★★★
Watched by Jessica 11 Mar 2016
SLAYYY ME DISNEY!!! YASSS KILL IT WITH THIS ANIMAL MOVIE!!!
Seriously my favorite Disney or Pixar film since Tangled. Six years of just ok movies imo and they fucking killed it with a talking animal movie, that I had little hype for.
ALSO A BREAKING BAD REFERENCE, I SCREAMED!!
THANK YOU GUYS. LOVE YA WALT AND FAM
No likes yet"
5,★★★★★,2016-03-11,"★★★★★
Watched by demi adejuyigbe 11 Mar 2016
2
WOW. I fucking loved Zootopia. I cried in the first ten minutes (underdog shit really gets to me, I think) and periodically throughout when it was called back, and I laughed a lot. It was so funny and so sweet and really clever and well-written and not-pandering, and it warmed my heart to think of how many kids might grow up seeing this movie and learning/loving it's lessons.
447 likes"
4,★★★★,2016-03-06,"★★★★
Watched by Matt DeTurck 06 Mar 2016
Squee! + Impressive!
No likes yet"
3.5,★★★½,2016-03-11,"★★★½ Watched by Teddroe 11 Mar 2016
Zootopia is about as visually rich as any animated movie I can remember, and every frame is packed with color and detail. As a result, the world of Zootopia feels incredibly full and alive. The amount of care and effort that went into it practically jumps (or, rather ""Hopps"") off the screen. Zootopia fully explores the same ""animals evolving without humans"" premise that The Good Dinosaur totally wasted just a few months ago.
I also give the movie a ton… more
1 like"
3,★★★,2016-03-12T07:56:08.385Z,"★★★ Added by pe92 12 Mar 2016
Meine Erwartungen waren vielleicht zu hoch an diesen Film. Ich hatte etwas Originelles erwartet; eine Geschichte ohne die üblichen Charaktereigenschaften der Protagonisten; ohne den gewohnten 3-Akt-Aufbau, wo der Hauptcharakter seinen Freund darum bittet ihm zu vergeben, um noch ein Mal gemeinsam die Welt zu retten. Habe ich all das bekommen? Nein. Hatte der Film trotzdem einige gute Szenen? Definitv. (Okay, die Idee, von mir gestellte Frage, selbst zu beantworten, habe ich möglicherweise von Nick Wilde gestohlen) Der Film überrascht, vor… more
2 likes"
4,★★★★,2016-03-07,"★★★★
Watched by Scott 07 Mar 2016
While not quite as great as Wreck It Ralph, still very much a strong Disney film with a very good message and some great animation and humor.
No likes yet"
4,★★★★,2016-02-02,"★★★★
Watched by ∆LX 02 Feb 2016
Una de las películas más necesarias del año, tanto por lo que quiere trasmitir como por el público al que va dirigido y al cual es esencial educar en temas tan importantes como la diversidad y la igualdad racial o de género cuanto antes. Pero más allá del mensaje que pueda haber detrás de ella, como producto audiovisual es una alegre y ágil comedia de acción de lo más divertida, entrañable, apasionante y que cuenta con una animación excelente en… more
1 like"
3.5,★★★½,2016-03-11,"★★★½ Watched by Jacob Mertens 11 Mar 2016
Disney and race politics make for strange bedfellows. That said, the film is mostly harmless.
No likes yet"
4,★★★★,2016-03-11,"★★★★
Watched by aja 11 Mar 2016
this was the cutest way to deliver a message of racism/prejudice and how all of it is a product of fear, and it was so funny. way better than i expected tbh.
8 likes"
4,★★★★,2016-03-12,"★★★★
Watched by DomiFiesta 12 Mar 2016
Watching Zootopia felt like a Movie made for adults....just with bunnys and foxes.
2 likes"
5,★★★★★,2016-03-11,"★★★★★
Watched by Bryan Bortz 11 Mar 2016
An impressively realized world that allows for presenting pretty heavy ideas in a clear and thoughtful way.
I love how animation is continually maturing.
No likes yet"
3.5,★★★½,2016-03-12,"★★★½
Rewatched by Ash 12 Mar 2016
This is the only film I can remember that I've watched twice while it was still in theaters.
I guess this is the closest to being a furry that I'll ever be.
1 like"
4,★★★★,2016-03-11,"★★★★
Watched by Jess 11 Mar 2016
This review may contain spoilers. I can handle the truth.
No likes yet"
4,★★★★,2016-03-12,"★★★★ Watched by Henry007 12 Mar 2016
Ein neues Jahr bedeutet auch:
mindestens ein neuer Walt-Disney-Animationsfilm!
Zoomania/Zootopia (die Gründe für die „Übersetzung“ des Namens der Stadt verstehe ich ehrlich gesagt nicht) ist eine von Tieren besiedelte Stadt, in der alle Arten Seite an Seite zusammenleben.
Judy Hobbs, die außerhalb von Zoomania bei ihren Eltern aufwächst, träumt schon als Kind davon, Polizistin zu werden.
Das Problem ist nur: sie ist ein Hase und ein solcher wurde noch nie Gesetzeshüter.
Doch ein Leben in Zoomania „Wo jeder alles sein… more
11 likes"
4,★★★★,2016-03-10,"★★★★
Watched by fructosee 10 Mar 2016
Hilarious movie, great characters! Animation is fantastic as well
No likes yet"
3.5,★★★½,2016-03-09,"★★★½
Watched by bcredskins 09 Mar 2016
Really enjoyable Disney effort with great characters (very human traits considering they are animals), gorgeous animation and world building. The political ideas in it are quite adult (surprisingly) but still have very enjoyable kids jokes- there's quite an interesting message here.
A very fun ride that had me smiling and laughing- great for the kids.
1 like"
,,2016-03-11,"Watched by Nora Stone 11 Mar 2016
Not as good as Wreck-It Ralph, but still clever and heart-rending.
1 like"
4.5,★★★★½,2016-03-12,"★★★★½
Watched by Justin J M 12 Mar 2016
I am struggling not to give this a score that is higher, but damn was this movie fantastic. I was hugging myself throughout, and struggling not to cry.
This movie, although a bit too on the nose about this, but never in your face, is an allegory about racism, prejudice, and the world of crime. Instead of people, we obviously have animals.
We follow Judy Hop, a bunny, who despite facing prejudice from her peers, becomes the first bunny police… more
9 likes"
4.5,★★★★½,2016-03-06,"★★★★½
Watched by Carl 06 Mar 2016
“Life's a little bit messy. We all make mistakes. No matter what type of animal you are, change starts with you.”
The newest film from Walt Disney Animation came out recently, took my sister to see it, and so here is my review for Zootopia. The trailers didn’t really get me excited for this film. I thought it looked like another animated talking animal movie that we see all the time. But then I saw the trailer for the DMV… more
No likes yet"
3.5,★★★½,2016-03-04,"★★★½ Rewatched by H Dellamorte 04 Mar 2016
Round 2 in 2D. Or regular. I have to say, the ONLY way to see this is the way god intended, 3D. Way better. See it!
(the lack of 3D is reflected in the new grade)
No likes yet"
3.5,★★★½,2016-03-12,"★★★½ Watched by pfn 12 Mar 2016
Joy!
1 like"
4.5,★★★★½,2016-03-12,"★★★★½ Watched by Jon Muggleton 12 Mar 2016
One does not expect to see nuanced treatment of racial profiling and identity politics in an animated parody of a buddy cop movie. Bravo, Disney.
1 like"
,,2016-03-12,"Watched by rufianmelancoli 12 Mar 2016
Me quedé preguntándome qué pasaría si, por ejemplo, la coneja y el zorro se enamoran y después tienen hijos. Y en general, si todas las especies que viven armónicamente empiezan a mezclarse y aparecen descendencias muy raras, transgénicas, se diría en estos tiempos. Eso no quiere decir que estas nuevas especies fueran dignas de participar igualitariamente en una sociedad como Zootopia, a lo que voy es que ahí hay un hueco del guión: todos son iguales y hasta empáticos, pero… more
3 likes"
4,★★★★,2016-03-12,"★★★★
Watched by Tatiana 12 Mar 2016
So this was great. I don't know if it's just here in Portugal but this movie doesn't have the publicity it deserves.
It has a lot of references and jokes the kids don't understand, which is always awesome for us.
I love it and makes me want to watch it again but in the original version.
No likes yet"
4,★★★★,2016-03-12T20:03:22.239Z,"★★★★ Added by AJ Ford 13 Mar 2016
Not only is this one of the cutest movies I've seen in a long time, but it has to much to say about modern society and how we actually view other people in terms of race and religion, and even how we view pop culture nowadays. This is such a smart movie that both kids and even adults can enjoy, with my only complaint being that it's too long and there's one moment where it should have ended and it would have been fine. Zootopia is definitely a smart and unique watch, especially for a Disney movie.
1 like"
4,★★★★,2016-03-08,"★★★★
Watched by bmcd36 08 Mar 2016
A bit too heavy handed and ""beat you over the head"" with the message, and not that it was a bad message, just a little too much for my taste. The animation was top notch.
No likes yet"
,,2016-03-12,"Watched by Eme A 12 Mar 2016
Una buena película infaltil, muy divertida de ver y muy mona toda ella. Eso sí, las metáforas cantan a pleno pulmón, pero aún así no molestan. P.S. Que Shakira cante lo que quiera pero que no doble diálogos nunca más, por favor. Ni siquiera a ella misma
No likes yet"
,,2016-03-12,"Watched by Santiago Morales 12 Mar 2016
YEAH.
No likes yet"
4,★★★★,2016-03-12T20:45:54.842Z,"★★★★
Added by Matt Minton 13 Mar 2016
My Full Review:
""Life's a little bit messy. We all make mistakes. No matter what type of animal you are, change starts with you.""
Zootopia is Disney's latest animated hit. Zootopia is a city where anthropomorphic animals, prey and predator alike, all get along in harmony . But, some animals are still facing discrimination due to untrue stereotypes of their specifics. The film focuses in on Judy (voiced by Ginnifer Goodwin) who wants to become the first Bunny police cop,… more
4 likes"
3,★★★,2016-03-12,"★★★ Watched by russman 12 Mar 2016
Am I really supposed to be rooting for the parking authority?
417 likes"
3,★★★,2016-03-12,"★★★ Watched by Kirsten Ashey 12 Mar 2016
A cute and clever story from start to finish. A very creative blend of the human and animal world, with of course a sprinkling of political commentary, but would it really be a 21st century children's movie without a little bit that?
No likes yet"
3.5,★★★½,2016-03-12,"★★★½ Watched by Charles Odell 12 Mar 2016
Not without its pleasures, but, boy, does its central metaphor (prejudice baaahd) not hold up at all if you apply any intellectual rigor to it. So, who are the 10% predators supposed to be if we think about the real world? What do the predators in this world actually eat, if they've given up their carnivorous ways? What kind of animal is Michael Stipe in Zootopia? (Peter Buck's a deer, I assume.)
No likes yet"
4,★★★★,2016-03-12,"★★★★
Watched by James Patrick 12 Mar 2016
A fun, message-heavy animated flick with some terrific voicework from Ginnifer Goodwin. The DMV/Sloth gag will never get old.
1 like"
3.5,★★★½,2016-03-06,"★★★½
Watched by Jessica 06 Mar 2016
Really funny and so smart. Right up there with Inside Out in terms of important viewing for kids.
No likes yet"
3.5,★★★½,2016-03-12,"★★★½
Watched by Hannah 12 Mar 2016
This review may contain spoilers. I can handle the truth.
1 like"
3.5,★★★½,2016-03-12,"★★★½ Watched by Chris Stanton 12 Mar 2016
This film features some of the most incredible world-building and detailed production design I've seen in a while -- live action films included! It's just a pleasure to sit and take it all in.
The story is engaging, the mystery is fun and there's some very relevant sociopolitical content that is VERY germane to real life right now, particularly this U.S. presidential election! 3.75 stars
1 like"
3,★★★,2016-03-12,"★★★ Watched by Derek Bowman 12 Mar 2016
The most Dreamworks film Disney has ever made. That's not necessarily a bad thing--it's sinfully cute and rather fun. It just also hammers you over the head with it's (admittedly timely & important) thematic material and is almost exclusively concerned with the aesthetic makeup of Zootopia. Jenny Slate is amazing though.
No likes yet"
4.5,★★★★½,2016-03-12,"★★★★½ Watched by cuhmeel 12 Mar 2016
Great laughs, excellent animation (but what's new with Disney?), and a very important message makes this one of the best movies I've seen this year yet.
No likes yet"
3,★★★,2016-03-12,"★★★ Watched by Joseph Jones 12 Mar 2016
A rabbit achieves her dream of becoming a police officer and teams up with a petty criminal fox to find a missing otter. Heavy-handed, protracted metaphor about prejudice and tolerance; certainly a timely film (unfortunately), but it even undercuts its own intention by populating the movie with stereotypes all over the place. The animation is cool, however, and the voice performances -- particularly Jason Bateman as the fox -- are wonderful.
No likes yet"
3.5,★★★½,2016-03-11,"★★★½ Watched by Patrick Bonner 11 Mar 2016
B(+)
There are some wonderful lessons about tolerance in this. But it seems they tried so hard to make EVERY character quirky or memorable, that it's hard to remember any of them. Not destined to be a classic, but better or as good as the likes of Big Hero 6 and Wreck It Ralph. And good to average Disney Animation is typically better than anything else out there.
No likes yet"
4,★★★★,2016-03-12,"★★★★
Watched by trundle 12 Mar 2016
this movie was woke as hell and the red fox was hot
112 likes"
4.5,★★★★½,2016-03-12,"★★★★½
Watched by Michael Keene 12 Mar 2016
A great animated comedy for children and adults alike, and with lessons for both. The third act was a little iffy, but that was hardly the point. As a tool to teach kids about the prejudices of the world and the importance of following your dreams, it's excellent. As a comedy, it's positively wild.
2 likes"
5,★★★★★,2016-03-12,"★★★★★ Watched by tate 12 Mar 2016
this is such a compliment from me because i hate ""kid's"" movies
No likes yet"
4,★★★★,2016-03-12,"★★★★ Watched by Jeff Stone 12 Mar 2016
Look, this movie is really fun and the animation is gorgeous, but It's sort of weird that a movie about tolerance mines 90% of its humor for ""some animals act like this, and some animals act like THIS,"" right? Its heart is in the right place, at least.
No likes yet"
4,★★★★,2016-03-12,"★★★★ Watched by Kev 12 Mar 2016
Zootopia is set in a world bursting with imagination, taking the concept of anthropomorphization to 2016 in a very fun way. The film is packed with details that form character, create sight gags, or just fill out the dense world. It also boasts a pair of really entertaining and complex leads in Judy and Nick, who Ginnifer Goodwin and Jason Bateman bring to life really well. With so much care put into the core of the film it's given some… more
No likes yet"
4.5,★★★★½,2016-03-12,"★★★★½ Watched by Chuck Kollars 12 Mar 2016
One of the best animated features this century (and that includes plenty of stiff competition). Holds its own with 'Inside'. (Also available in 3D, which I can't really comment on as I saw the 2D. But judging by the high quality of the rest, it's probably worth it.) If you're like me, your initial feeling on hearing the basic setting (animals acting like humans in an animation?) will be skeptical. It needn't be; this feels quite fresh.
Technical micro-execution is… more
1 like"
5,★★★★★,2016-03-11,"★★★★★
Rewatched by Brett Schutt 11 Mar 2016
Man, honestly, Zootopia is a masterpiece. Upon a second watch it holds up 100%, if not even better. This feels like someone like Edgar Wright did a Disney film. It's so sly, intelligent and meaningful. Honestly now has a certified spot in my Top 5 Favorite Disney Movies, and an early contender for movie of 2016.
5 likes"
4,★★★★,2016-03-12,"★★★★
Watched by Keith LaFountaine 12 Mar 2016
Zootopia is an interesting film in a few different ways. It explores very adult themes (for a children's film, especially) of human racism, xenophobia, and sexism.
The benefits of this is a richer narrative with a realistic atmosphere. Adults, like myself, in the theater could comprehend the meaning behind statements such as ""bunnies don't become police officers"" and the whole predators vs. prey dynamic. It also preaches an interesting - though pretty common and flat - message of unity and… more
3 likes"
5,★★★★★,2016-03-12,"★★★★★
Watched by William (first account) 12 Mar 2016
1
Give the zillion-dollar company yet another round of applause for the brilliance of Zootopia! I have to say this is one of the smartest, and thought-provoking Disney animated films I've seen in a very long time since Wreck-It Ralph, and Frozen!
While the younger audience will be able to get a nice kick out of this animated motion picture and not get bored by, many adults will be able to get engrossed into the story-line, and learn more about the… more
18 likes"
4.5,★★★★½,2016-03-12,"★★★★½
Watched by Russell Davis 12 Mar 2016
Okay, to be clear, it's a shame that Disney's marketing team felt the need to insert themselves into this movie so heavily. When they're not busy making their presence known by constantly trying to sell you that terrible new Shakira song, the movie's awesome.
Genuinely, this is the best thing that Disney animation has put out since ""Treasure Planet"", in my opinion. And it's definitely better than anything they've put out in the past few years. It's better than ""Big… more
1 like"
5,★★★★★,2016-03-05,"★★★★★
Watched by Thomas Ardwolf 05 Mar 2016
LOVED this film. Immersive world with real characters, wonderfully animated! I will be purchasing this on digital video!
No likes yet"
4,★★★★,2016-03-12,"★★★★
Watched by Aaron_Kelley 12 Mar 2016
What at first appears to be a cute funny movie about animals turns into a great message about prejudice and stereotypes. While still fun and comedic, it gets very serious about how society's prejudices and stereotypes affects the oppressed. The film never talks down to the audience and it is something kids and adults should enjoy. All of the voice acting from the actors was fantastic. Jason Bateman plays Nick Wilde as the charming con man perfectly. He is both… more
1 like"
